;contratto;zona;tipologia;superficie;locali;piano;tipo proprietà;prezzo;spese condominio;spese aggiuntive;anno di costruzione;stato;riscaldamento;climatizzazione;certificazione energetica;posti auto;spese riscaldamento;climatizzatore;classe energetica;link annuncio
3356;Affitto;santa-rita;Parziale proprietà, classe immobile media;85;3;7°;Intera proprietà;640;90;;;ottimo/ristrutturato;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/80495658/
3357;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;2°;Intera proprietà;390;;;;ottimo/ristrutturato;autonomo;;;;;autonomo;D ;https://www.immobiliare.it/annunci/80501066/
3358;Affitto;santa-rita;Parziale proprietà, classe immobile media;80;3;5°;Intera proprietà;500;;;1960.0;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/80466383/
3359;Affitto;santa-rita;Parziale proprietà, classe immobile media;164;5;;Intera proprietà;950;;;1960.0;ottimo/ristrutturato;centralizzato;;;;;autonomo;E ;https://www.immobiliare.it/annunci/80456011/
3360;Affitto;santa-rita;Parziale proprietà, classe immobile media;110;4;5°;Intera proprietà;820;;;;ottimo/ristrutturato;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80463259/
3361;Affitto;santa-rita;Parziale proprietà, classe immobile media;30;2;;Intera proprietà;450;;;;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/80471557/
3362;Affitto;santa-rita;Parziale proprietà, classe immobile media;70;3;7°;Intera proprietà;650;;;;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/80399853/
3363;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;1;9°;;550;50;;;buono/abitabile;centralizzato;;;;;None;A3;https://www.immobiliare.it/annunci/80445211/
3364;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;2°;Intera proprietà;340;40;;1960.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80440397/
3365;Affitto;santa-rita;Parziale proprietà, classe immobile media;60;2;Piano;Intera proprietà;450;60;;1950.0;buono/abitabile;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/80434945/
3366;Affitto;santa-rita;Parziale proprietà, classe immobile media;122;4;da;Intera proprietà;700;140;;1967.0;ottimo/ristrutturato;centralizzato;;;;;autonomo;F ;https://www.immobiliare.it/annunci/80420369/
3367;Affitto;santa-rita;Parziale proprietà, classe immobile media;130;5;2°;Intera proprietà;850;100;;1960.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/80426079/
3368;Affitto;santa-rita;Parziale proprietà, classe immobile media;60;2;4°;Intera proprietà;450;70;;1980.0;ottimo/ristrutturato;centralizzato;;;;;centralizzato;D ;https://www.immobiliare.it/annunci/80419311/
3369;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;2°;Intera proprietà;690;1.000;;1967.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/80401349/
3370;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;3°;Intera proprietà;350;50;;1965.0;buono/abitabile;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/80402099/
3371;Affitto;santa-rita;Parziale proprietà, classe immobile media;85;3;6°;Intera proprietà;550;100;;1965.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80352549/
3372;Affitto;santa-rita;Parziale proprietà, classe immobile media;169;5;3°;Intera proprietà;1100;180;;1957.0;ottimo/ristrutturato;centralizzato;;;;;None;D ;https://www.immobiliare.it/annunci/80336379/
3373;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;3°;Intera proprietà;490;80;;;ottimo/ristrutturato;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/80308061/
3374;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;1°;Intera proprietà;420;40;;1965.0;buono/abitabile;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/80309775/
3375;Affitto;santa-rita;Parziale proprietà, classe immobile media;70;3;6°;Intera proprietà;700;29;;1960.0;ottimo/ristrutturato;centralizzato;;;;;autonomo;;https://www.immobiliare.it/annunci/80281677/
3376;Affitto;santa-rita;Parziale proprietà, classe immobile media;130;4;1°;Intera proprietà;700;100;;1970.0;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/80289419/
3377;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;4°;Intera proprietà;530;50;;1960.0;ottimo/ristrutturato;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80289879/
3378;Affitto;santa-rita;Parziale proprietà, classe immobile media;90;3;Ultimo;Intera proprietà;630;150;;;ottimo/ristrutturato;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80294491/
3379;Affitto;santa-rita;Parziale proprietà, classe immobile media;35;2;Piano;Classe immobile signorile;400;30;;1960.0;nuovo/incostruzione;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/80291705/
3380;Affitto;santa-rita;Parziale proprietà, classe immobile media;110;5;4°;Intera proprietà;830;70;;1950.0;ottimo/ristrutturato;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/80275209/
3381;Affitto;santa-rita;Parziale proprietà, classe immobile media;80;3;1°;Intera proprietà;650;50;;1960.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80276457/
3382;Affitto;santa-rita;Parziale proprietà, classe immobile media;93;4;3°;Intera proprietà;940;100;;1965.0;ottimo/ristrutturato;centralizzato;;;;;None;D ;https://www.immobiliare.it/annunci/80214049/
3383;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;Piano;Intera proprietà;450;45;;1950.0;ottimo/ristrutturato;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80221743/
3384;Affitto;santa-rita;Parziale proprietà, classe immobile media;130;5;1°;Parziale proprietà;320;30;;;ottimo/ristrutturato;autonomo;;;;;None;;https://www.immobiliare.it/annunci/80211419/
3385;Affitto;santa-rita;Parziale proprietà, classe immobile media;125;4;5°;Intera proprietà;750;90;;1965.0;ottimo/ristrutturato;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/80171823/
3386;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;Ultimo;Intera proprietà;550;40;;1960.0;ottimo/ristrutturato;centralizzato;;;;;None;C ;https://www.immobiliare.it/annunci/80157477/
3387;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;Piano;Intera proprietà;450;;;;buono/abitabile;centralizzato;;;;;autonomo;;https://www.immobiliare.it/annunci/80133447/
3388;Affitto;santa-rita;Parziale proprietà, classe immobile media;48;2;2°;Intera proprietà;400;75;;;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/80134751/
3389;Affitto;santa-rita;Parziale proprietà, classe immobile media;65;2;4°;Intera proprietà;800;;;;buono/abitabile;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/80110689/
3390;Affitto;santa-rita;Parziale proprietà, classe immobile media;150;5;4°;Intera proprietà;900;135;;1980.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/80142009/
3391;Affitto;santa-rita;Parziale proprietà, classe immobile media;90;3;2°;Intera proprietà;700;100;;1970.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/79995457/
3392;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;Piano;Intera proprietà;400;30;;1960.0;buono/abitabile;;;;;;None;G ;https://www.immobiliare.it/annunci/79969033/
3393;Affitto;santa-rita;Parziale proprietà, classe immobile media;100;4;;;800;;;;;;;;;;None;;https://www.immobiliare.it/annunci/79911351/
3394;Affitto;santa-rita;Parziale proprietà, classe immobile media;43;2;Piano;Intera proprietà;430;30;;1960.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/79869407/
3395;Affitto;santa-rita;Parziale proprietà, classe immobile media;90;3;2°;Intera proprietà;900;50;;1970.0;ottimo/ristrutturato;centralizzato;;;;;autonomo;C ;https://www.immobiliare.it/annunci/79840473/
3396;Affitto;santa-rita;Parziale proprietà, classe immobile media;41;2;4°;Intera proprietà;480;60;;1940.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/79779369/
3397;Affitto;santa-rita;Parziale proprietà, classe immobile media;38;2;Piano;Intera proprietà;420;30;;1960.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/79727005/
3398;Affitto;santa-rita;Parziale proprietà, classe immobile media;56;2;1°;Intera proprietà;430;50;;;buono/abitabile;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/79693711/
3399;Affitto;santa-rita;Parziale proprietà, classe immobile media;110;3;5°;Intera proprietà;700;80;;1970.0;buono/abitabile;centralizzato;;;;;autonomo;E ;https://www.immobiliare.it/annunci/79687919/
3400;Affitto;santa-rita;Parziale proprietà, classe immobile media;56;2;3°;Intera proprietà;450;;;;ottimo/ristrutturato;autonomo;;;;;autonomo;D ;https://www.immobiliare.it/annunci/79687675/
3401;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;;Intera proprietà;366;;;1965.0;buono/abitabile;centralizzato;;;;;autonomo;D ;https://www.immobiliare.it/annunci/79676485/
3402;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;Piano;Intera proprietà;500;100;;1950.0;buono/abitabile;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/79671101/
3403;Affitto;santa-rita;Parziale proprietà, classe immobile media;45;2;4°;Intera proprietà;340;70;;1960.0;buono/abitabile;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/79666495/
3404;Affitto;santa-rita;Parziale proprietà, classe immobile media;60;2;9°;Intera proprietà;580;50;;1970.0;buono/abitabile;centralizzato;;;;;None;D ;https://www.immobiliare.it/annunci/79677133/
3405;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;3°;Intera proprietà;550;;;;ottimo/ristrutturato;centralizzato;;;;;None;A+;https://www.immobiliare.it/annunci/79675765/
3406;Affitto;santa-rita;Parziale proprietà, classe immobile media;70;3;3°;Intera proprietà;700;45;;1960.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/79651519/
3407;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;2°;Intera proprietà;390;;;;ottimo/ristrutturato;autonomo;;;;;autonomo;D ;https://www.immobiliare.it/annunci/79653891/
3408;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;2°;Intera proprietà;690;1.000;;1967.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/79609113/
3409;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;1°;Intera proprietà;530;45;;;ottimo/ristrutturato;autonomo;;;;;predisposizione impianto;F ;https://www.immobiliare.it/annunci/79610635/
3410;Affitto;santa-rita;Parziale proprietà, classe immobile media;45;2;1°;Intera proprietà;500;45;;;ottimo/ristrutturato;autonomo;;;;;predisposizione impianto;F ;https://www.immobiliare.it/annunci/79610053/
3411;Affitto;santa-rita;Parziale proprietà, classe immobile media;43;2;;Intera proprietà;380;30;;;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/79576177/
3412;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;6°;Intera proprietà;370;60;;1960.0;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/79590189/
3413;Affitto;santa-rita;Parziale proprietà, classe immobile media;110;5;6°;Intera proprietà;800;100;;1970.0;buono/abitabile;centralizzato;;;;;autonomo;E ;https://www.immobiliare.it/annunci/79529959/
3414;Affitto;santa-rita;Parziale proprietà, classe immobile media;75;3;5°;Intera proprietà;617;170;;1957.0;ottimo/ristrutturato;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/79482263/
3415;Affitto;santa-rita;Parziale proprietà, classe immobile media;40;2;Piano;Intera proprietà;600;30;;;ottimo/ristrutturato;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/79466063/
3416;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;3°;Intera proprietà;690;1.000;;1967.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/79439521/
3417;Affitto;santa-rita;Parziale proprietà, classe immobile media;60;2;1°;Intera proprietà;400;50;;1967.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/79436235/
3418;Affitto;santa-rita;Parziale proprietà, classe immobile media;85;3;9°;Intera proprietà;700;70;;1970.0;buono/abitabile;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/79271809/
3419;Affitto;santa-rita;Parziale proprietà, classe immobile media;85;3;9°;Intera proprietà;700;70;;1970.0;ottimo/ristrutturato;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/79264973/
3420;Affitto;santa-rita;Parziale proprietà, classe immobile media;75;3;4°;Intera proprietà;800;50;;1955.0;ottimo/ristrutturato;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/79247523/
3421;Affitto;santa-rita;Parziale proprietà, classe immobile media;350;5;7°;Intera proprietà;Prezzo su richiesta;;;;ottimo/ristrutturato;centralizzato;;;;;autonomo;;https://www.immobiliare.it/annunci/79217429/
3422;Affitto;santa-rita;Parziale proprietà, classe immobile media;40;1;2°;Intera proprietà;380;40;;;ottimo/ristrutturato;;;;;;None;;https://www.immobiliare.it/annunci/79157177/
3423;Affitto;santa-rita;Parziale proprietà, classe immobile media;100;4;Piano;Intera proprietà;380;60;;1958.0;ottimo/ristrutturato;centralizzato;;;;;None;F ;https://www.immobiliare.it/annunci/79129399/
3424;Affitto;santa-rita;Parziale proprietà, classe immobile media;70;3;7°;Intera proprietà;600;50;;1950.0;ottimo/ristrutturato;autonomo;;;;;autonomo;E ;https://www.immobiliare.it/annunci/79031045/
3425;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;4°;Intera proprietà;430;50;;1960.0;buono/abitabile;centralizzato;;;;;autonomo;G ;https://www.immobiliare.it/annunci/78957659/
3426;Affitto;santa-rita;Parziale proprietà, classe immobile media;56;2;Scantinato,;Intera proprietà;550;60;;1950.0;ottimo/ristrutturato;centralizzato;;;;;autonomo;;https://www.immobiliare.it/annunci/78917895/
3427;Affitto;santa-rita;Parziale proprietà, classe immobile media;56;2;Scantinato,;Intera proprietà;290;60;;1950.0;ottimo/ristrutturato;centralizzato;;;;;autonomo;;https://www.immobiliare.it/annunci/78908689/
3428;Affitto;santa-rita;Parziale proprietà, classe immobile media;50;2;5°;Intera proprietà;390;45;;1970.0;buono/abitabile;centralizzato;;;;;None;C ;https://www.immobiliare.it/annunci/78845309/
3429;Affitto;santa-rita;Parziale proprietà, classe immobile media;72;2;2°;Intera proprietà;950;;;;nuovo/incostruzione;centralizzato;;;;;autonomo;E ;https://www.immobiliare.it/annunci/78702915/
3430;Affitto;santa-rita;Parziale proprietà, classe immobile media;70;3;1°;Intera proprietà;680;50;;1960.0;ottimo/ristrutturato;centralizzato;;;;;None;E ;https://www.immobiliare.it/annunci/78649045/
3431;Affitto;santa-rita;Parziale proprietà, classe immobile media;90;3;Piano;Intera proprietà;560;;;;ottimo/ristrutturato;centralizzato;;;;;None;D ;https://www.immobiliare.it/annunci/78600697/
3432;Affitto;santa-rita;Parziale proprietà, classe immobile media;60;2;4°;Intera proprietà;450;80;;;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/78612841/
3433;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;3°;;460;;;;ottimo/ristrutturato;centralizzato;;;;;None;C ;https://www.immobiliare.it/annunci/78592329/
3434;Affitto;santa-rita;Parziale proprietà, classe immobile media;61;2;4°;Classe immobile signorile;600;;;;ottimo/ristrutturato;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/78513317/
3435;Affitto;santa-rita;Parziale proprietà, classe immobile media;35;1;9°;Intera proprietà;360;30;;1970.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/78486095/
3436;Affitto;santa-rita;Parziale proprietà, classe immobile media;65;2;Piano;Intera proprietà;400;50;;1960.0;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/78455419/
3437;Affitto;santa-rita;Parziale proprietà, classe immobile media;55;2;1°;Intera proprietà;800;;;2017.0;nuovo/incostruzione;centralizzato;;;;;centralizzato;A3;https://www.immobiliare.it/annunci/78388487/
3438;Affitto;santa-rita;Parziale proprietà, classe immobile media;85;3;6°;Classe immobile signorile;620;80;;;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/78359541/
3439;Affitto;santa-rita;Parziale proprietà, classe immobile media;56;2;2°;Intera proprietà;450;35;;;ottimo/ristrutturato;centralizzato;;;;;None;A+;https://www.immobiliare.it/annunci/78350741/
3440;Affitto;santa-rita;Parziale proprietà, classe immobile media;45;1;4°;Intera proprietà;750;;;;ottimo/ristrutturato;centralizzato;;;;;None;A+;https://www.immobiliare.it/annunci/78205984/
3441;Affitto;santa-rita;Parziale proprietà, classe immobile media;81;3;Ultimo;Intera proprietà;450;50;;1958.0;buono/abitabile;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/78227680/
3442;Affitto;santa-rita;Parziale proprietà, classe immobile media;91;3;5°;Classe immobile signorile;510;50;;;buono/abitabile;centralizzato;;;;;None;;https://www.immobiliare.it/annunci/78197766/
3443;Affitto;santa-rita;Parziale proprietà, classe immobile media;86;3;1°;Intera proprietà;850;;;1965.0;ottimo/ristrutturato;centralizzato;;;;;None;G ;https://www.immobiliare.it/annunci/77808908/
3444;Affitto;santa-rita;Parziale proprietà, classe immobile media;60;2;da;Intera proprietà;500;30;;2008.0;nuovo/incostruzione;autonomo;;;;;None;C ;https://www.immobiliare.it/annunci/77818198/
3445;Affitto;santa-rita;Parziale proprietà, classe immobile media;70;3;5°;Intera proprietà;650;70;;;ottimo/ristrutturato;centralizzato;;;;;predisposizione impianto;D ;https://www.immobiliare.it/annunci/77569878/
