;riferimento e data annuncio;contratto;tipologia;superficie;locali;piano;totale piani edificio;disponibilità;tipo proprietà;altre caratteristiche;prezzo;spese condominio;informazioni catastali;anno di costruzione;stato;riscaldamento;classe energetica;immobile garantito;climatizzazione;spese aggiuntive;certificazione energetica;prestazione energetica del fabbricato;posti auto;indice prest. energetica rinnovabile;zona;links
0;EK-78350741 - 13/04/2020;Affitto;Appartamento;56 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile;2° stabile, con ascensore;;Libero;Intera proprietà;Balcone;€ 450/mese;€ 35/mese;;;Ottimo / Ristrutturato;Centralizzato;A+ 212,00 kWh/m²anno;;;;;;1 all'esterno;;santa-rita;https://www.immobiliare.it/annunci/78350741/
0;EK-78205984 - 08/04/2020;Affitto;Appartamento;45 m²;1 camera da letto, 1 bagno;4° stabile, con ascensore;;Libero;Intera proprietà;Terrazza;€ 750/mese;;;;Ottimo / Ristrutturato;Centralizzato;A+ ;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/78205984/
0;Mombarcaro 65 (2350608) - 08/01/2020;Affitto;Appartamento;81 m²;3 (1 camera da letto, 2 altri), 1 bagno, cucina cucinotto;Ultimo stabile;5 piani;Libero;Intera proprietà, classe immobile media;Porta blindata;€ 450/mese;€ 50/mese;Classe A/3, rendita € 917;1958;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;G 214,90 kWh/m²anno;;;;;invernale;;≥ 3,51 kWh/m²anno;santa-rita;https://www.immobiliare.it/annunci/78227680/
0;EK-78197766 - 01/05/2020;Affitto;Appartamento;91 m²;3 camere da letto, 1 bagno, cucina abitabile;5° stabile, con ascensore;6 piani;;Classe immobile signorile;Balcone;€ 510/mese;€ 50/mese;;;Buono / Abitabile;Centralizzato;;;;;In attesa di certificazione;;;;santa-rita;https://www.immobiliare.it/annunci/78197766/
0;10030 - 25/05/2020;Affitto;Appartamento;86 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina cucinotto;1° stabile, con ascensore;8 piani;Libero;Intera proprietà, classe immobile signorile;Armadio a muro;€ 850/mese;;Classe A/2, rendita € 800;1965;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a gas;G ≥ 175 kWh/m²anno;Dati certificabili, documentazione completa;;;;;;;santa-rita;https://www.immobiliare.it/annunci/77808908/
0;Graglia Ric - 17/05/2020;Affitto;Appartamento;60 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista;da interrato a piano rialzato, con ascensore, con accesso disabili;8 piani;Libero;Intera proprietà, classe immobile signorile;Cancello elettrico;€ 500/mese;€ 30/mese;Classe A/2;2008;Nuovo / In costruzione;Autonomo, a pavimento, alimentato a metano;C ≥ 3,51 kWh/m²anno;;;;;invernale;;100,45 kWh/m²anno;santa-rita;https://www.immobiliare.it/annunci/77818198/
0;SEBASTOPOLIPICCOLO - 09/06/2020;Affitto;Appartamento;70 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;5° stabile, con ascensore;8 piani;Libero;Intera proprietà, classe immobile economica;Porta blindata;€ 650/mese;€ 70/mese;Classe A/3, rendita € 1.072;;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a teleriscaldamento;D 162,64 kWh/m²anno;Dati certificabili, documentazione completa;Predisposizione impianto;;;;;;santa-rita;https://www.immobiliare.it/annunci/77569878/
0;AFFITTO CORSO COSENZA N. 74 (2609273) - 29/01/2020;Affitto;Appartamento;65 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina cucinotto;7° stabile, con ascensore;7 piani;Libero;Intera proprietà, classe immobile media;Porta blindata;€ 500/mese;€ 150/mese;Classe A/3;1970;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;D 175,00 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/77200364/
0;AFFITTO CORSO AGNELLI 118 (2609407) - 05/05/2020;Affitto;Appartamento;65 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile;8° stabile, con ascensore;9 piani;Libero;Classe immobile media;Arredato;€ 500/mese;€ 150/mese;;;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a metano;;;;;Esente;;;;santa-rita;https://www.immobiliare.it/annunci/77202412/
0;A000783.3945 - 25/07/2018;Affitto;Appartamento;75 m²;3 (1 camera da letto, 2 altri), 1 bagno, cucina abitabile;6° stabile, con ascensore;1 piano;;Intera proprietà, classe immobile media;Balcone;€ 700/mese;€ 50/mese;;1970;Buono / Abitabile;Centralizzato;G 160,00 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/77017530/
0;Santa Rita - bilocale semi-arredato - 08/11/2019;Affitto;Appartamento;50 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina cucinotto;4° stabile, con ascensore;6 piani;;Classe immobile signorile;Cancello elettrico;€ 550/mese;€ 65/mese;Classe A/2;1962;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;E ≥ 175 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/76842798/
0;85/19 - 16/01/2020;Affitto;Appartamento;90 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;3° stabile, con ascensore;5 piani;Libero;Intera proprietà, classe immobile media;Fibra ottica;€ 680/mese;€ 45/mese;Classe A/3;1960;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;D ≥ 3,51 kWh/m²anno;;;;;;;185,22 kWh/m²anno;santa-rita;https://www.immobiliare.it/annunci/76616642/
0;via Gradisca (713386) - 22/01/2020;Affitto;Appartamento;44 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile;1° stabile, con ascensore;5 piani;Libero;Intera proprietà;Porta blindata;€ 500/mese;€ 45/mese;;2006;Ottimo / Ristrutturato;Autonomo, a radiatori, alimentato a metano;D 145,27 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/76460634/
0;A000050.12504 - 30/09/2019;Affitto;Appartamento;45 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura;;1 piano;;Intera proprietà, classe immobile media;Balcone;€ 400/mese;€ 40/mese;;;Buono / Abitabile;Centralizzato, a radiatori;F 282,32 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/76099112/
0;0106ilivLP721_filadelfia - 28/04/2020;Affitto;Appartamento;360 m²;5+ (4 camere da letto, 2 altri), 3+ bagni, cucina abitabile;7° stabile, con ascensore;8 piani;Libero;Intera proprietà, classe immobile signorile;Cancello elettrico;€ 4.500/mese;€ 200/mese;Classe A/2, rendita € 1.393;;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a metano;;;Autonomo, freddo;;In attesa di certificazione;;2 in garage/box;;santa-rita;https://www.immobiliare.it/annunci/76023654/
0;C.so Bramante - piccolo bilocale arredato - 09/06/2020;Affitto;Appartamento;42 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura;Scantinato, 9°, con ascensore;9 piani;Libero;Intera proprietà, classe immobile signorile;Cancello elettrico;€ 330/mese;€ 30/mese;Classe A/3;1965;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a metano;F ≥ 175 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/76029782/
0;EK-76017320 - 28/04/2020;Affitto;Appartamento;20 m²;1 camera da letto, 1 bagno, cucina angolo cottura;2° stabile, con ascensore;9 piani;Libero;Intera proprietà, classe immobile signorile;Esposizione interna;€ 300/mese;€ 60/mese;;;Buono / Abitabile;Centralizzato, a radiatori, alimentato a teleriscaldamento;F 270,61 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/76017320/
0;EK-75974314 - 01/06/2020;Affitto;Appartamento;83 m²;4 (3 camere da letto, 1 altro), 1 bagno, cucina abitabile;Ultimo stabile, con ascensore;7 piani;;Classe immobile media;Balcone;€ 550/mese;€ 160/mese;;1960;;Centralizzato, a radiatori;G 175,00 kWh/m²anno;;;;In attesa di certificazione;;;;santa-rita;https://www.immobiliare.it/annunci/75974314/
0;BA 370 - 07/03/2020;Affitto;Appartamento;63 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina cucinotto;Ultimo stabile, con ascensore;9 piani;;Intera proprietà, classe immobile media;Porta blindata;€ 450/mese;€ 68/mese;;1964;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;E 208,00 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/75908816/
0;Mombasiglio (2579425) - 20/05/2020;Affitto;Appartamento;48 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura;da interrato a 5°;6 piani;Libero;Intera proprietà, classe immobile economica;Cancello elettrico;€ 380/mese;€ 48/mese;Classe A/3;1960;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;E 152,54 kWh/m²anno;;Autonomo, freddo/caldo;;;;;;santa-rita;https://www.immobiliare.it/annunci/75859222/
0;V 55 - 17/10/2019;Affitto;Appartamento;100 m²;4 (3 camere da letto, 1 altro), 1 bagno, cucina abitabile;6° stabile, con ascensore;9 piani;Libero;Parziale proprietà, classe immobile signorile;Balcone;€ 400/mese;€ 50/mese;Classe A/3;1960;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;G ≥ 175 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/75813908/
0;RA190912 - 12/09/2019;Affitto;Appartamento;70 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;Piano rialzato, con ascensore;5 piani;Libero;;Balcone;€ 400/mese;;Classe A/3;;Buono / Abitabile;Centralizzato;E 243,29 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/75769614/
0;VEGLIA-LOC - 10/06/2020;Affitto;Appartamento;58 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura;2° stabile, con ascensore;6 piani;Libero;Intera proprietà, classe immobile media;Porta blindata;€ 450/mese;€ 50/mese;Classe A/3;1960;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a metano;B 87,86 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/75577094/
0;TrilocaleSantaRitaterzopiano - 27/01/2020;Affitto;Appartamento;45 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;3° stabile, con ascensore;4 piani;Libero;Intera proprietà, classe immobile economica;Porta blindata;€ 490/mese;€ 80/mese;Classe A/3;1935;Buono / Abitabile;Autonomo, a radiatori, alimentato a metano;D 174,17 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/75555934/
0;US2 - 22/05/2020;Affitto;Appartamento;70 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;7° stabile, con ascensore;7 piani;Libero;Intera proprietà, classe immobile media;Fibra ottica;€ 520/mese;€ 40/mese;Classe A/3;1968;Buono / Abitabile;Centralizzato, a radiatori, alimentato a gas;F 379,90 kWh/m²anno;Dati certificabili, documentazione completa;;;;;;;santa-rita;https://www.immobiliare.it/annunci/75544400/
0;A000875.3945 - 18/07/2019;Affitto;Appartamento;125 m²;5 (4 camere da letto, 1 altro), 2 bagni;2° stabile;7 piani;;Intera proprietà, classe immobile media;Balcone;€ 1.250/mese;€ 120/mese;;1950;Buono / Abitabile;;G 160,00 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/74935824/
0;EK-70198258 - 06/06/2020;Affitto;Appartamento;75 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;2° stabile;5 piani;;Intera proprietà, classe immobile media;Porta blindata;€ 570/mese;€ 30/mese;Classe A/3;1960;Ottimo / Ristrutturato;Autonomo, a radiatori, alimentato a gas;E ≥ 175 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/70198258/
0;A000808.3945 - 31/10/2018;Affitto;Appartamento;90 m²;3 (2 camere da letto, 1 altro), 1 bagno;1° stabile, con ascensore;1 piano;;Intera proprietà, classe immobile media;Balcone;€ 800/mese;€ 100/mese;;1950;Buono / Abitabile;Centralizzato, a radiatori;G 160,00 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/69950724/
0;A000803.3945 - 03/12/2018;Affitto;Appartamento;75 m²;3 (2 camere da letto, 1 altro), 1 bagno;1° stabile, con ascensore;1 piano;;Intera proprietà, classe immobile media;Balcone;€ 650/mese;€ 90/mese;;1950;Buono / Abitabile;Centralizzato, a radiatori;G 160,00 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/69668338/
0;329/8122120 (2133109) - 23/05/2019;Affitto;Appartamento;70 m²;3 (1 camera da letto, 2 altri), 1 bagno, cucina abitabile;5° stabile, con ascensore;6 piani;Libero;Intera proprietà, classe immobile media;VideoCitofono;Prezzo su richiesta;€ 80/mese;Rendita € 630;1950;Ottimo / Ristrutturato;Autonomo, a radiatori, alimentato a metano;D 146,66 kWh/m²anno;Dati certificabili, documentazione completa;Autonomo, freddo;;;;1 all'esterno;;santa-rita;https://www.immobiliare.it/annunci/65884197/
0;EK-63431022 - 27/05/2020;Affitto;Appartamento;60 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina cucinotto;5° stabile, con ascensore;7 piani;Libero;Intera proprietà, classe immobile media;Cancello elettrico;€ 490/mese;€ 50/mese;;;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a gas;C 104,90 kWh/m²anno;;;;;;1 in garage/box;;santa-rita;https://www.immobiliare.it/annunci/63431022/
0;Via Spallanzani 15 piano 4 - 27/05/2020;Affitto;Appartamento;65 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;4° stabile;5 piani;;Intera proprietà, classe immobile media;Porta blindata;€ 480/mese;€ 40/mese;Classe A/3, rendita € 630;1930;Buono / Abitabile;Centralizzato, a radiatori, alimentato a metano;C 123,86 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/63411438/
0;vab 3-120 - 16286214 - 27/07/2017;Affitto;Appartamento;120 m²;4 locali, 2 bagni;1° stabile;1 piano;;;;€ 740/mese;€ 100/mese;;1970;Buono / Abitabile;Centralizzato;;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/62928574/
0;AR50 - 18/05/2020;Affitto;Appartamento;101 m²;4 (2 camere da letto, 2 altri), 2 bagni, cucina abitabile;3° stabile, con ascensore;6 piani;Libero;Intera proprietà, classe immobile signorile;Cancello elettrico;€ 660/mese;€ 91/mese;Classe A/2, rendita € 1.307;1970;Buono / Abitabile;Centralizzato, a pavimento, alimentato a gas;E 206,23 kWh/m²anno;Dati certificabili, documentazione completa;;;;;;;santa-rita;https://www.immobiliare.it/annunci/56448546/
0;EK-51864033 - 11/12/2019;Affitto;Appartamento;60 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina cucinotto;3° stabile, con ascensore;7 piani;;Intera proprietà, classe immobile signorile;Cancello elettrico;€ 450/mese;€ 80/mese;;;Buono / Abitabile;Centralizzato, a radiatori;G ≥ 175 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/51864033/
0;BRTM - 18/04/2020;Affitto;Appartamento;45 m²;1 camera da letto, 1 bagno, cucina angolo cottura;4° stabile, con ascensore, con accesso disabili;7 piani;;Intera proprietà, classe immobile signorile;Cancello elettrico;€ 480/mese;€ 50/mese;Classe A/2;2007;Ottimo / Ristrutturato;Autonomo, a radiatori, alimentato a metano;B ≥ 175 kWh/m²anno;;Autonomo;;;;1 in garage/box;;santa-rita;https://www.immobiliare.it/annunci/49772057/
0;EK-47916561 - 10/06/2020;Affitto;Appartamento;120 m²;3 (2 camere da letto, 1 altro), 2 bagni, cucina abitabile;9° stabile, con ascensore;9 piani;Libero;Intera proprietà, classe immobile signorile;Balcone;€ 850/mese;€ 180/mese;;;Ottimo / Ristrutturato;Centralizzato;;;;;In attesa di certificazione;;;;santa-rita;https://www.immobiliare.it/annunci/47916561/
0;fabrizio - 27/05/2020;Affitto;Appartamento;142 m²;4 (2 camere da letto, 2 altri), 1 bagno, cucina abitabile;da seminterrato a 5°, con ascensore;8 piani;;Classe immobile signorile;Impianto di allarme;€ 700/mese;;;;Buono / Abitabile;Centralizzato, a radiatori;G 175,00 kWh/m²anno;;;;;;;;santa-rita;https://www.immobiliare.it/annunci/44903360/
0;EK-80868161 - 10/06/2020;Affitto;Appartamento;75 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;1° stabile, con ascensore;5 piani;Libero;Intera proprietà, classe immobile media;Porta blindata;€ 470/mese;€ 50/mese;;1960;Buono / Abitabile;;F ≥ 175 kWh/m²anno;;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80868161/
0;traiano A 38 - 09/06/2020;Affitto;Appartamento;60 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura;4° stabile, con ascensore;6 piani;Libero;Intera proprietà, classe immobile media;Fibra ottica;€ 450/mese;€ 50/mese;Classe A/3, rendita € 550;1970;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a metano;D ≥ 175 kWh/m²anno;Dati certificabili, documentazione completa;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80853373/
0;EK-80842949 - 09/06/2020;Affitto;Appartamento;75 m²;3 (2 camere da letto, 1 altro), 1 bagno;1° stabile, con ascensore;7 piani;;Classe immobile media;Balcone;€ 415/mese;€ 70/mese;;1955;Da ristrutturare;Centralizzato;;;;;In attesa di certificazione;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80842949/
0;EK-80854923 - 09/06/2020;Affitto;Appartamento;100 m²;4 (2 camere da letto, 2 altri), 1 bagno, cucina abitabile;2° stabile, con ascensore;9 piani;Libero;Intera proprietà, classe immobile signorile;Fibra ottica;€ 600/mese;;;;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a gas;B ≥ 175 kWh/m²anno;;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80854923/
0;EK-80778135 - 05/06/2020;Affitto;Mansarda;21 m²;1 camera da letto, 1 bagno, cucina angolo cottura;10° stabile, con ascensore;10 piani;;Intera proprietà, classe immobile signorile;Esposizione esterna;€ 280/mese;€ 70/mese;;;Buono / Abitabile;Centralizzato;D 141,99 kWh/m²anno;;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80778135/
0;Siracusa - 04/06/2020;Affitto;Appartamento;55 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile;9° stabile, con ascensore;10 piani;Libero;Intera proprietà, classe immobile media;Esposizione esterna;€ 460/mese;€ 50/mese;Classe A/3, rendita € 452;1970;Ottimo / Ristrutturato;Centralizzato, a radiatori, alimentato a gas;G ≥ 175 kWh/m²anno;Dati certificabili, documentazione completa;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80751643/
0;122-18 - 04/06/2020;Affitto;Appartamento;50 m²;3 (2 camere da letto, 1 altro), 2 bagni, cucina abitabile;2° stabile;3 piani;Libero;Intera proprietà, classe immobile media;Fibra ottica;€ 700/mese;€ 50/mese;Classe A/3, rendita € 1;1960;Ottimo / Ristrutturato;Autonomo, a radiatori, alimentato a teleriscaldamento;D ≥ 175 kWh/m²anno;Dati certificabili, documentazione completa;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80754459/
0;EK-80739295 - 04/06/2020;Affitto;Appartamento;90 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;2° stabile, con ascensore;;Libero;Intera proprietà;Balcone;€ 600/mese;€ 100/mese;;;Ottimo / Ristrutturato;Centralizzato;;;;;In attesa di certificazione;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80739295/
0;EK-80666721 - 03/06/2020;Affitto;Appartamento;55 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile;6° stabile, con ascensore;;Libero;Intera proprietà;Arredato;€ 400/mese;€ 50/mese;;;Buono / Abitabile;Centralizzato;F 212,00 kWh/m²anno;;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80666721/
0;NIZZA 360 PIAN 1 - 30/05/2020;Affitto;Appartamento;55 m²;2 (1 camera da letto, 1 altro), 1 bagno, cucina cucinotto;;5 piani;Libero;Classe immobile economica;Porta blindata;€ 350/mese;€ 50/mese;Classe A/3;;Buono / Abitabile;Centralizzato, a radiatori, alimentato a teleriscaldamento;E ≥ 175 kWh/m²anno;;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80649263/
0;EK-80634667 - 29/05/2020;Affitto;Appartamento;83 m²;3 (2 camere da letto, 1 altro), 1 bagno, cucina abitabile;6° stabile, con ascensore;9 piani;Libero;Intera proprietà, classe immobile media;Armadio a muro;€ 520/mese;€ 50/mese;Classe A/3, rendita € 733;1970;Buono / Abitabile;Centralizzato, a radiatori, alimentato a teleriscaldamento;D 97,00 kWh/m²anno;;;;;;;;mirafiori-nord;https://www.immobiliare.it/annunci/80634667/
0;MONGUALAAFF - 28/05/2020;Affitto;Appartamento;107 m²;4 (2 camere da letto, 2 altri), 1 bagno, cucina abitabile;1° stabile, con ascensore, con accesso disabili;6 piani;Libero;Intera proprietà, classe immobile media;Cancello elettrico;€ 700/mese;€ 60/mese;Classe A/3;1960;Buono / Abitabile;Centralizzato, a radiatori;E ≥ 175 kWh/m²anno;;;;;;1 all'esterno;;mirafiori-nord;https://www.immobiliare.it/annunci/80602861/
